Election Date,Election Name,County ID,County Name,Ballot Measure ID,Ballot Measure Name,Ballot Measure Title,Yes Votes,No Votes
11/3/2020,"November 3, 2020, General Election",17,Lake,1.9E+11,Proposition 25,Eliminates Money Bail System,"11,692","16,066"
11/3/2020,"November 3, 2020, General Election",18,Lassen,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"2,906","8,780"
11/3/2020,"November 3, 2020, General Election",18,Lassen,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","2,539","9,245"
11/3/2020,"November 3, 2020, General Election",18,Lassen,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"1,486","10,165"
11/3/2020,"November 3, 2020, General Election",18,Lassen,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"2,996","8,802"
11/3/2020,"November 3, 2020, General Election",18,Lassen,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"1,712","10,077"
11/3/2020,"November 3, 2020, General Election",18,Lassen,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"3,724","7,827"
11/3/2020,"November 3, 2020, General Election",18,Lassen,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"7,018","4,605"
11/3/2020,"November 3, 2020, General Election",18,Lassen,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"1,913","9,764"
11/3/2020,"November 3, 2020, General Election",18,Lassen,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"8,132","3,554"
11/3/2020,"November 3, 2020, General Election",18,Lassen,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"2,534","9,123"
11/3/2020,"November 3, 2020, General Election",18,Lassen,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"4,249","7,363"
11/3/2020,"November 3, 2020, General Election",18,Lassen,1.9E+11,Proposition 25,Eliminates Money Bail System,"2,189","9,483"
11/3/2020,"November 3, 2020, General Election",19,Los Angeles,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"2,137,446","1,881,190"
11/3/2020,"November 3, 2020, General Election",19,Los Angeles,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","2,203,867","1,912,120"
11/3/2020,"November 3, 2020, General Election",19,Los Angeles,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"2,068,931","1,989,167"
11/3/2020,"November 3, 2020, General Election",19,Los Angeles,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"2,690,219","1,413,713"
11/3/2020,"November 3, 2020, General Election",19,Los Angeles,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"2,128,704","1,982,960"
11/3/2020,"November 3, 2020, General Election",19,Los Angeles,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"2,013,828","2,003,825"
11/3/2020,"November 3, 2020, General Election",19,Los Angeles,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"1,383,312","2,627,059"
11/3/2020,"November 3, 2020, General Election",19,Los Angeles,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"2,021,538","2,049,528"
11/3/2020,"November 3, 2020, General Election",19,Los Angeles,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"2,268,501","1,831,158"
11/3/2020,"November 3, 2020, General Election",19,Los Angeles,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"1,672,676","2,385,774"
11/3/2020,"November 3, 2020, General Election",19,Los Angeles,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"2,399,772","1,611,104"
11/3/2020,"November 3, 2020, General Election",19,Los Angeles,1.9E+11,Proposition 25,Eliminates Money Bail System,"1,804,340","2,182,376"
11/3/2020,"November 3, 2020, General Election",20,Madera,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"20,287","32,170"
11/3/2020,"November 3, 2020, General Election",20,Madera,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","17,037","36,004"
11/3/2020,"November 3, 2020, General Election",20,Madera,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"13,332","39,177"
11/3/2020,"November 3, 2020, General Election",20,Madera,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"20,572","32,573"
11/3/2020,"November 3, 2020, General Election",20,Madera,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"13,882","39,329"
11/3/2020,"November 3, 2020, General Election",20,Madera,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"21,712","29,964"
11/3/2020,"November 3, 2020, General Election",20,Madera,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"28,275","24,172"
11/3/2020,"November 3, 2020, General Election",20,Madera,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"13,132","39,644"
11/3/2020,"November 3, 2020, General Election",20,Madera,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"35,681","16,804"
11/3/2020,"November 3, 2020, General Election",20,Madera,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"14,794","37,694"
11/3/2020,"November 3, 2020, General Election",20,Madera,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"23,691","28,325"
11/3/2020,"November 3, 2020, General Election",20,Madera,1.9E+11,Proposition 25,Eliminates Money Bail System,"14,099","37,838"
11/3/2020,"November 3, 2020, General Election",21,Marin,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"84,312","63,052"
11/3/2020,"November 3, 2020, General Election",21,Marin,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","92,705","58,090"
11/3/2020,"November 3, 2020, General Election",21,Marin,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"81,982","65,332"
11/3/2020,"November 3, 2020, General Election",21,Marin,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"112,293","38,398"
11/3/2020,"November 3, 2020, General Election",21,Marin,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"86,656","62,811"
11/3/2020,"November 3, 2020, General Election",21,Marin,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"81,026","65,914"
11/3/2020,"November 3, 2020, General Election",21,Marin,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"37,787","106,893"
11/3/2020,"November 3, 2020, General Election",21,Marin,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"60,828","85,888"
11/3/2020,"November 3, 2020, General Election",21,Marin,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"69,290","79,083"
11/3/2020,"November 3, 2020, General Election",21,Marin,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"51,877","94,100"
11/3/2020,"November 3, 2020, General Election",21,Marin,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"77,632","67,778"
11/3/2020,"November 3, 2020, General Election",21,Marin,1.9E+11,Proposition 25,Eliminates Money Bail System,"89,217","56,207"
11/3/2020,"November 3, 2020, General Election",22,Mariposa,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"3,468","6,621"
11/3/2020,"November 3, 2020, General Election",22,Mariposa,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","3,134","7,079"
11/3/2020,"November 3, 2020, General Election",22,Mariposa,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"2,331","7,735"
11/3/2020,"November 3, 2020, General Election",22,Mariposa,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"4,036","6,132"
11/3/2020,"November 3, 2020, General Election",22,Mariposa,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"2,599","7,581"
11/3/2020,"November 3, 2020, General Election",22,Mariposa,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"3,942","6,040"
11/3/2020,"November 3, 2020, General Election",22,Mariposa,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"4,754","5,210"
11/3/2020,"November 3, 2020, General Election",22,Mariposa,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"2,382","7,650"
11/3/2020,"November 3, 2020, General Election",22,Mariposa,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"6,397","3,638"
11/3/2020,"November 3, 2020, General Election",22,Mariposa,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"2,437","7,614"
11/3/2020,"November 3, 2020, General Election",22,Mariposa,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"4,055","5,930"
11/3/2020,"November 3, 2020, General Election",22,Mariposa,1.9E+11,Proposition 25,Eliminates Money Bail System,"2,963","6,976"
11/3/2020,"November 3, 2020, General Election",23,Mendocino,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"22,406","19,289"
11/3/2020,"November 3, 2020, General Election",23,Mendocino,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","22,194","20,333"
11/3/2020,"November 3, 2020, General Election",23,Mendocino,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"18,134","23,569"
11/3/2020,"November 3, 2020, General Election",23,Mendocino,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"26,812","15,643"
11/3/2020,"November 3, 2020, General Election",23,Mendocino,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"20,084","22,436"
11/3/2020,"November 3, 2020, General Election",23,Mendocino,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"23,026","18,414"
11/3/2020,"November 3, 2020, General Election",23,Mendocino,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"12,707","28,447"
11/3/2020,"November 3, 2020, General Election",23,Mendocino,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"18,165","23,351"
11/3/2020,"November 3, 2020, General Election",23,Mendocino,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"19,623","22,049"
11/3/2020,"November 3, 2020, General Election",23,Mendocino,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"15,639","26,063"
11/3/2020,"November 3, 2020, General Election",23,Mendocino,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"23,158","18,012"
11/3/2020,"November 3, 2020, General Election",23,Mendocino,1.9E+11,Proposition 25,Eliminates Money Bail System,"21,682","19,613"
11/3/2020,"November 3, 2020, General Election",24,Merced,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"43,101","44,990"
11/3/2020,"November 3, 2020, General Election",24,Merced,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","35,179","53,746"
11/3/2020,"November 3, 2020, General Election",24,Merced,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"28,915","59,267"
11/3/2020,"November 3, 2020, General Election",24,Merced,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"43,267","45,405"
11/3/2020,"November 3, 2020, General Election",24,Merced,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"29,711","59,212"
11/3/2020,"November 3, 2020, General Election",24,Merced,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"42,909","44,773"
11/3/2020,"November 3, 2020, General Election",24,Merced,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"39,608","47,427"
11/3/2020,"November 3, 2020, General Election",24,Merced,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"28,049","59,301"
11/3/2020,"November 3, 2020, General Election",24,Merced,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"54,703","32,995"
11/3/2020,"November 3, 2020, General Election",24,Merced,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"28,917","58,743"
11/3/2020,"November 3, 2020, General Election",24,Merced,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"47,012","39,248"
11/3/2020,"November 3, 2020, General Election",24,Merced,1.9E+11,Proposition 25,Eliminates Money Bail System,"28,990","57,531"
11/3/2020,"November 3, 2020, General Election",25,Modoc,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"1,110","3,122"
11/3/2020,"November 3, 2020, General Election",25,Modoc,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services",968,"3,315"
11/3/2020,"November 3, 2020, General Election",25,Modoc,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,650,"3,599"
11/3/2020,"November 3, 2020, General Election",25,Modoc,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"1,285","3,014"
11/3/2020,"November 3, 2020, General Election",25,Modoc,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,752,"3,552"
11/3/2020,"November 3, 2020, General Election",25,Modoc,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"1,397","2,790"
11/3/2020,"November 3, 2020, General Election",25,Modoc,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"2,233","1,994"
11/3/2020,"November 3, 2020, General Election",25,Modoc,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,763,"3,489"
11/3/2020,"November 3, 2020, General Election",25,Modoc,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"2,854","1,376"
11/3/2020,"November 3, 2020, General Election",25,Modoc,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,879,"3,366"
11/3/2020,"November 3, 2020, General Election",25,Modoc,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"1,504","2,708"
11/3/2020,"November 3, 2020, General Election",25,Modoc,1.9E+11,Proposition 25,Eliminates Money Bail System,945,"3,267"
11/3/2020,"November 3, 2020, General Election",26,Mono,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"3,040","3,392"
11/3/2020,"November 3, 2020, General Election",26,Mono,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","3,003","3,544"
11/3/2020,"November 3, 2020, General Election",26,Mono,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"2,123","4,272"
11/3/2020,"November 3, 2020, General Election",26,Mono,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"3,539","2,972"
11/3/2020,"November 3, 2020, General Election",26,Mono,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"2,523","4,025"
11/3/2020,"November 3, 2020, General Election",26,Mono,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"2,985","3,390"
11/3/2020,"November 3, 2020, General Election",26,Mono,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"2,259","4,028"
11/3/2020,"November 3, 2020, General Election",26,Mono,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"2,184","4,185"
11/3/2020,"November 3, 2020, General Election",26,Mono,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"3,487","2,923"
11/3/2020,"November 3, 2020, General Election",26,Mono,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"2,150","4,194"
11/3/2020,"November 3, 2020, General Election",26,Mono,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"3,225","3,112"
11/3/2020,"November 3, 2020, General Election",26,Mono,1.9E+11,Proposition 25,Eliminates Money Bail System,"2,606","3,682"
11/3/2020,"November 3, 2020, General Election",27,Monterey,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"89,200","69,443"
11/3/2020,"November 3, 2020, General Election",27,Monterey,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","82,308","78,062"
11/3/2020,"November 3, 2020, General Election",27,Monterey,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"71,076","87,662"
11/3/2020,"November 3, 2020, General Election",27,Monterey,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"100,380","59,811"
11/3/2020,"November 3, 2020, General Election",27,Monterey,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"73,857","87,378"
11/3/2020,"November 3, 2020, General Election",27,Monterey,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"90,276","67,849"
11/3/2020,"November 3, 2020, General Election",27,Monterey,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"52,635","104,923"
11/3/2020,"November 3, 2020, General Election",27,Monterey,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"67,837","91,095"
11/3/2020,"November 3, 2020, General Election",27,Monterey,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"88,353","71,219"
11/3/2020,"November 3, 2020, General Election",27,Monterey,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"66,354","92,908"
11/3/2020,"November 3, 2020, General Election",27,Monterey,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"96,288","58,609"
11/3/2020,"November 3, 2020, General Election",27,Monterey,1.9E+11,Proposition 25,Eliminates Money Bail System,"73,777","80,421"
11/3/2020,"November 3, 2020, General Election",28,Napa,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"37,055","32,815"
11/3/2020,"November 3, 2020, General Election",28,Napa,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","34,870","36,059"
11/3/2020,"November 3, 2020, General Election",28,Napa,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"30,134","39,768"
11/3/2020,"November 3, 2020, General Election",28,Napa,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"42,958","27,862"
11/3/2020,"November 3, 2020, General Election",28,Napa,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"32,196","38,797"
11/3/2020,"November 3, 2020, General Election",28,Napa,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"38,234","31,338"
11/3/2020,"November 3, 2020, General Election",28,Napa,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"25,106","43,529"
11/3/2020,"November 3, 2020, General Election",28,Napa,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"26,486","42,949"
11/3/2020,"November 3, 2020, General Election",28,Napa,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"39,585","30,517"
11/3/2020,"November 3, 2020, General Election",28,Napa,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"22,804","46,961"
11/3/2020,"November 3, 2020, General Election",28,Napa,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"38,407","30,759"
11/3/2020,"November 3, 2020, General Election",28,Napa,1.9E+11,Proposition 25,Eliminates Money Bail System,"33,270","35,251"
11/3/2020,"November 3, 2020, General Election",29,Nevada,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"27,437","35,067"
11/3/2020,"November 3, 2020, General Election",29,Nevada,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","26,420","37,223"
11/3/2020,"November 3, 2020, General Election",29,Nevada,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"21,775","40,861"
11/3/2020,"November 3, 2020, General Election",29,Nevada,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"33,660","30,025"
11/3/2020,"November 3, 2020, General Election",29,Nevada,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"24,304","39,660"
11/3/2020,"November 3, 2020, General Election",29,Nevada,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"29,093","33,246"
11/3/2020,"November 3, 2020, General Election",29,Nevada,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"24,419","37,554"
11/3/2020,"November 3, 2020, General Election",29,Nevada,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"19,399","43,103"
11/3/2020,"November 3, 2020, General Election",29,Nevada,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"37,767","24,917"
11/3/2020,"November 3, 2020, General Election",29,Nevada,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"17,155","45,142"
11/3/2020,"November 3, 2020, General Election",29,Nevada,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"28,627","33,670"
11/3/2020,"November 3, 2020, General Election",29,Nevada,1.9E+11,Proposition 25,Eliminates Money Bail System,"26,218","35,728"
11/3/2020,"November 3, 2020, General Election",30,Orange,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"677,182","795,327"
11/3/2020,"November 3, 2020, General Election",30,Orange,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","590,076","904,209"
11/3/2020,"November 3, 2020, General Election",30,Orange,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"511,320","964,110"
11/3/2020,"November 3, 2020, General Election",30,Orange,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"740,077","746,652"
11/3/2020,"November 3, 2020, General Election",30,Orange,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"531,850","957,192"
11/3/2020,"November 3, 2020, General Election",30,Orange,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"681,928","779,400"
11/3/2020,"November 3, 2020, General Election",30,Orange,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"614,584","845,282"
11/3/2020,"November 3, 2020, General Election",30,Orange,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"501,462","973,783"
11/3/2020,"November 3, 2020, General Election",30,Orange,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"980,065","506,631"
11/3/2020,"November 3, 2020, General Election",30,Orange,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"486,724","984,586"
11/3/2020,"November 3, 2020, General Election",30,Orange,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"791,668","674,063"
11/3/2020,"November 3, 2020, General Election",30,Orange,1.9E+11,Proposition 25,Eliminates Money Bail System,"571,814","886,844"
11/3/2020,"November 3, 2020, General Election",31,Placer,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"91,367","136,338"
11/3/2020,"November 3, 2020, General Election",31,Placer,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","76,426","154,594"
11/3/2020,"November 3, 2020, General Election",31,Placer,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"60,772","167,632"
11/3/2020,"November 3, 2020, General Election",31,Placer,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"96,134","134,526"
11/3/2020,"November 3, 2020, General Election",31,Placer,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"66,597","165,191"
11/3/2020,"November 3, 2020, General Election",31,Placer,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"103,211","122,937"
11/3/2020,"November 3, 2020, General Election",31,Placer,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"103,120","121,661"
11/3/2020,"November 3, 2020, General Election",31,Placer,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"58,269","168,911"
11/3/2020,"November 3, 2020, General Election",31,Placer,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"158,813","70,256"
11/3/2020,"November 3, 2020, General Election",31,Placer,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"56,847","170,430"
11/3/2020,"November 3, 2020, General Election",31,Placer,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"107,471","117,568"
11/3/2020,"November 3, 2020, General Election",31,Placer,1.9E+11,Proposition 25,Eliminates Money Bail System,"74,832","149,185"
11/3/2020,"November 3, 2020, General Election",32,Plumas,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"3,798","7,181"
11/3/2020,"November 3, 2020, General Election",32,Plumas,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","3,511","7,597"
11/3/2020,"November 3, 2020, General Election",32,Plumas,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"2,394","8,542"
11/3/2020,"November 3, 2020, General Election",32,Plumas,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"4,485","6,598"
11/3/2020,"November 3, 2020, General Election",32,Plumas,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"2,788","8,343"
11/3/2020,"November 3, 2020, General Election",32,Plumas,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"4,687","6,217"
11/3/2020,"November 3, 2020, General Election",32,Plumas,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"4,669","6,183"
11/3/2020,"November 3, 2020, General Election",32,Plumas,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"2,605","8,357"
11/3/2020,"November 3, 2020, General Election",32,Plumas,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"6,938","3,999"
11/3/2020,"November 3, 2020, General Election",32,Plumas,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"2,715","8,255"
11/3/2020,"November 3, 2020, General Election",32,Plumas,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"4,755","6,147"
11/3/2020,"November 3, 2020, General Election",32,Plumas,1.9E+11,Proposition 25,Eliminates Money Bail System,"3,587","7,334"
11/3/2020,"November 3, 2020, General Election",33,Riverside,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"471,525","497,840"
11/3/2020,"November 3, 2020, General Election",33,Riverside,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","393,695","582,374"
11/3/2020,"November 3, 2020, General Election",33,Riverside,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"337,728","629,656"
11/3/2020,"November 3, 2020, General Election",33,Riverside,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"488,433","485,842"
11/3/2020,"November 3, 2020, General Election",33,Riverside,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"355,951","620,407"
11/3/2020,"November 3, 2020, General Election",33,Riverside,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"477,039","487,538"
11/3/2020,"November 3, 2020, General Election",33,Riverside,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"430,366","534,573"
11/3/2020,"November 3, 2020, General Election",33,Riverside,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"329,328","642,659"
11/3/2020,"November 3, 2020, General Election",33,Riverside,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"638,991","337,750"
11/3/2020,"November 3, 2020, General Election",33,Riverside,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"317,736","656,729"
11/3/2020,"November 3, 2020, General Election",33,Riverside,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"528,633","435,355"
11/3/2020,"November 3, 2020, General Election",33,Riverside,1.9E+11,Proposition 25,Eliminates Money Bail System,"356,301","600,695"
11/3/2020,"November 3, 2020, General Election",34,Sacramento,1.9E+11,Proposition 14,Bonds to Continue Stem Cell Research,"357,891","336,372"
11/3/2020,"November 3, 2020, General Election",34,Sacramento,1.9E+11,Proposition 15,"Property Tax to Fund Schools, Government Services","322,617","379,937"
11/3/2020,"November 3, 2020, General Election",34,Sacramento,1.9E+11,Proposition 16,Affirmative Action in Government Decisions,"275,368","419,956"
11/3/2020,"November 3, 2020, General Election",34,Sacramento,1.9E+11,Proposition 17,Restores Right to Vote After Prison Term,"401,449","304,293"
11/3/2020,"November 3, 2020, General Election",34,Sacramento,1.9E+11,Proposition 18,17-year-old Primary Voting Rights,"293,649","411,688"
11/3/2020,"November 3, 2020, General Election",34,Sacramento,1.9E+11,Proposition 19,Changes Certain Property Tax Rules,"357,698","332,953"
11/3/2020,"November 3, 2020, General Election",34,Sacramento,1.9E+11,Proposition 20,Parole Restrictions for Certain Offenses,"277,048","412,466"
11/3/2020,"November 3, 2020, General Election",34,Sacramento,1.9E+11,Proposition 21,Expands Governmentsâ€™ Authority to Rent Control,"255,107","441,762"
11/3/2020,"November 3, 2020, General Election",34,Sacramento,1.9E+11,Proposition 22,App-Based Drivers and Employee Benefits,"439,873","261,884"
11/3/2020,"November 3, 2020, General Election",34,Sacramento,1.9E+11,Proposition 23,State Requirements for Kidney Dialysis Clinics,"231,961","458,751"
11/3/2020,"November 3, 2020, General Election",34,Sacramento,1.9E+11,Proposition 24,Amends Consumer Privacy Laws,"379,099","305,208"
11/3/2020,"November 3, 2020, General Election",34,Sacramento,1.9E+11,Proposition 25,Eliminates Money Bail System,"292,806","389,353"
