YEAR,COUNTY,PYMT_AMT,PYMT_PCT,PYMT_PC,PYMT_PER_USER,STDZ_PYMT_AMT,STDZ_PYMT_PCT,STDZ_PYMT_PC,STDZ_PYMT_PER_USER,USER_CNT,USER_PCT,VISITS_PER_1000
2017,Sonoma,10986147.74,0.0206,225.4,32029.59,8218028.47,0.021,168.61,23959.27,343.0,0.007,987.8952
2017,Stanislaus,20554665.76,0.0476,522.12,28587.85,17780320.52,0.0515,451.64,24729.24,719.0,0.0183,2546.2812
2017,Sutter,3741288.25,0.0249,250.61,24613.74,3366383.46,0.0281,225.49,22147.26,152.0,0.0102,1226.0031
2017,Tehama,2508641.79,0.0201,187.1,26687.68,2179477.78,0.0221,162.55,23185.93,94.0,0.007,956.8168
2017,Trinity,,,,,,,,,0.0,,
2017,Tulare,18051665.01,0.0383,391.97,22341.17,18407750.07,0.0454,399.7,22781.87,808.0,0.0175,2462.8262
2017,Tuolumne,1567151.93,0.0116,113.98,25691.02,1343713.19,0.0132,97.73,22028.09,61.0,0.0044,570.3688
2017,Ventura,22680787.09,0.0232,269.13,26527.24,19427475.71,0.0235,230.52,22722.19,855.0,0.0101,1317.5993
2017,Yolo,4698359.55,0.0326,322.47,33321.7,3518468.75,0.0334,241.49,24953.68,141.0,0.0097,1334.3857
2017,Yuba,2267640.59,0.0207,220.69,23621.26,2025467.54,0.0234,197.13,21098.62,96.0,0.0093,1048.9538
2017,nan,,,,,,,,,0.0,,
2018,Alameda,53555003.58,0.041,511.01,36807.56,40440908.43,0.0435,385.88,27794.44,1455.0,0.0139,2020.7151
2018,Alpine,,,,,,,,,0.0,,
2018,Amador,828475.08,0.0102,103.04,29588.4,651848.53,0.0105,81.08,23280.3,28.0,0.0035,506.4677
2018,Butte,7266405.67,0.015,160.08,25496.16,6766669.54,0.0165,149.07,23742.7,285.0,0.0063,789.8134
2018,Calaveras,1467683.36,0.0138,139.46,28778.11,1255321.32,0.0153,119.28,24614.14,51.0,0.0048,687.8563
2018,Colusa,1031230.34,0.0359,340.0,30330.3,892122.66,0.0384,294.14,26238.9,34.0,0.0112,1617.5404
2018,Contra Costa,35892163.22,0.037,453.62,35820.52,26991179.29,0.0378,341.13,26937.3,1002.0,0.0127,1780.2184
2018,Del Norte,422730.23,0.0088,79.52,23485.01,369559.77,0.0095,69.52,20531.1,18.0,0.0034,450.5267
2018,El Dorado,3666105.73,0.0144,145.82,29328.85,2940323.04,0.0151,116.95,23522.58,125.0,0.005,624.2393
2018,Fresno,31665021.72,0.0371,406.18,26654.06,30487945.4,0.0413,391.08,25663.25,1188.0,0.0152,2147.169
2018,Glenn,1219120.18,0.0225,235.72,29026.67,1153004.13,0.0251,222.93,27452.48,42.0,0.0081,1236.4656
2018,Humboldt,3015272.51,0.0133,119.54,27164.62,2634255.8,0.0147,104.43,23732.03,111.0,0.0044,545.9087
2018,Imperial,13626274.41,0.0538,658.91,24865.46,14266528.96,0.0639,689.87,26033.81,548.0,0.0265,3655.8027
2018,Inyo,814518.79,0.017,196.03,27150.63,703000.48,0.0196,169.19,23433.35,30.0,0.0072,881.5884
2018,Kern,28897741.28,0.0388,468.23,28110.64,26495932.71,0.0416,429.31,25774.25,1028.0,0.0167,2253.6254
2018,Kings,5274172.74,0.0399,421.53,23545.41,5121263.78,0.0446,409.31,22862.78,224.0,0.0179,2367.0077
2018,Lake,3478947.65,0.0198,229.68,26761.14,3000517.35,0.0218,198.09,23080.9,130.0,0.0086,1017.4292
2018,Lassen,252002.83,0.0064,54.18,19384.83,256319.19,0.0076,55.11,19716.86,13.0,0.0028,426.7899
2018,Los Angeles,316561180.67,0.0354,551.27,28229.1,278993307.42,0.038,485.84,24879.02,11214.0,0.0195,2575.3025
2018,Madera,3857764.32,0.0288,280.73,22044.37,4183217.21,0.0358,304.41,23904.1,175.0,0.0127,1740.2125
2018,Marin,3799796.43,0.0118,128.18,36891.23,2843877.32,0.0121,95.93,27610.46,103.0,0.0035,449.2646
2018,Mariposa,248458.14,0.0063,60.82,22587.1,213452.79,0.0066,52.25,19404.8,11.0,0.0027,249.2044
2018,Mendocino,3430912.95,0.018,176.76,29324.04,2828692.28,0.0193,145.73,24176.86,117.0,0.006,812.0556
2018,Merced,12782301.15,0.0393,438.71,29520.33,11058515.17,0.043,379.55,25539.3,433.0,0.0149,1997.0826
2018,Modoc,,,,,,,,,0.0,,
2018,Mono,,,,,,,,,0.0,,
2018,Monterey,18456592.52,0.0311,342.02,34889.59,13698493.48,0.0317,253.85,25895.07,529.0,0.0098,1418.8611
2018,Napa,3186280.19,0.0179,205.67,30059.25,2549125.62,0.0186,164.54,24048.35,106.0,0.0068,842.5639
2018,Nevada,2255390.22,0.011,97.68,29290.78,1936672.45,0.0118,83.88,25151.59,77.0,0.0033,502.1006
2018,Orange,67496888.56,0.027,338.17,27730.85,60707743.9,0.0283,304.16,24941.55,2434.0,0.0122,1642.17
2018,Placer,6762588.1,0.018,186.44,33478.16,5227986.6,0.0177,144.13,25881.12,202.0,0.0056,789.3199
2018,Plumas,382408.16,0.0075,71.87,27314.87,366899.99,0.0085,68.95,26207.14,14.0,0.0026,494.8318
2018,Riverside,48000635.97,0.0324,392.17,27554.9,43905852.55,0.0347,358.72,25204.28,1742.0,0.0142,1940.3498
2018,Sacramento,54159028.6,0.0479,554.93,34717.33,41878159.02,0.0503,429.1,26844.97,1560.0,0.016,2216.7199
2018,San Benito,3361131.67,0.0445,500.39,40013.47,2510877.24,0.0464,373.81,29891.4,84.0,0.0125,2120.2918
2018,San Bernardino,53087737.87,0.0476,622.7,28465.27,48810261.38,0.053,572.53,26171.72,1865.0,0.0219,3127.3137
2018,San Diego,80261255.81,0.033,382.16,29573.05,71765915.47,0.0347,341.71,26442.86,2714.0,0.0129,1896.3056
2018,San Francisco,22476035.27,0.0273,329.01,33747.8,16658690.09,0.0308,243.85,25013.05,666.0,0.0097,1337.4272
2018,San Joaquin,28354822.57,0.0439,516.73,31159.15,23669049.46,0.0475,431.33,26009.94,910.0,0.0166,2184.3678
2018,San Luis Obispo,5804521.69,0.013,116.55,26384.19,4987621.56,0.013,100.14,22671.01,220.0,0.0044,625.9738
2018,San Mateo,17807207.2,0.0303,332.93,36565.11,13301728.94,0.0314,248.7,27313.61,487.0,0.0091,1383.5583
2018,Santa Barbara,13830179.77,0.0235,241.8,29055.0,11818712.64,0.0242,206.63,24829.23,476.0,0.0083,1141.0389
2018,Santa Clara,60429939.75,0.0432,523.25,38078.1,44762300.68,0.0453,387.59,28205.61,1587.0,0.0137,2044.5839
2018,Santa Cruz,10133108.49,0.0247,244.9,40210.75,7479358.34,0.025,180.77,29679.99,252.0,0.0061,877.9969
2018,Shasta,5830532.27,0.0135,131.89,29007.62,4767392.9,0.0136,107.84,23718.37,201.0,0.0045,589.9159
2018,Sierra,,,,,,,,,0.0,,
2018,Siskiyou,941541.95,0.0097,81.79,25447.08,836998.13,0.0106,72.71,22621.57,37.0,0.0032,426.3377
2018,Solano,21303907.18,0.0517,601.62,34195.68,16084910.91,0.0528,454.23,25818.48,623.0,0.0176,2427.6355
2018,Sonoma,12015634.32,0.0217,248.3,34827.93,9323329.87,0.0224,192.67,27024.14,345.0,0.0071,962.7823
2018,Stanislaus,23226554.1,0.0521,585.97,32214.36,20683794.73,0.0565,521.82,28687.65,721.0,0.0182,2586.4574
2018,Sutter,4332272.01,0.0254,285.22,26742.42,3832523.18,0.028,252.32,23657.55,162.0,0.0107,1245.77
2018,Tehama,2755442.92,0.0209,202.52,28702.53,2412411.91,0.0229,177.31,25129.29,96.0,0.0071,980.8908
2018,Trinity,,,,,,,,,0.0,,
2018,Tulare,18669644.57,0.0388,407.23,23632.46,18971786.92,0.0453,413.82,24014.92,790.0,0.0172,2337.085
2018,Tuolumne,1746845.66,0.0127,125.04,26874.55,1520208.87,0.0142,108.82,23387.83,65.0,0.0047,599.0694
2018,Ventura,23479174.86,0.0227,280.49,28356.49,20432512.8,0.0236,244.09,24676.95,828.0,0.0099,1297.1604
2018,Yolo,5074462.32,0.035,342.5,34756.59,3849013.81,0.0352,259.79,26363.11,146.0,0.0099,1384.8542
2018,Yuba,2739189.69,0.0226,263.54,26594.07,2404377.87,0.0248,231.32,23343.47,103.0,0.0099,1146.7193
2018,nan,,,,,,,,,0.0,,
2019,Alameda,55103292.98,0.0403,527.18,36613.48,40846714.54,0.0428,390.79,27140.67,1505.0,0.0144,2000.7175
2019,Alpine,,,,,,,,,0.0,,
2019,Amador,856651.88,0.0099,104.38,29539.72,673529.19,0.0104,82.07,23225.14,29.0,0.0035,534.5437
2019,Butte,6897740.47,0.0144,166.11,24634.79,6330229.58,0.0156,152.45,22607.96,280.0,0.0067,777.9838
2019,Calaveras,1298928.52,0.0106,113.33,24979.39,1109976.64,0.012,96.85,21345.7,52.0,0.0045,527.7899
2019,Colusa,1044368.27,0.0321,322.53,30716.71,916405.11,0.035,283.02,26953.09,34.0,0.0105,1355.4663
2019,Contra Costa,38279040.9,0.0372,475.79,37236.42,28430384.66,0.0381,353.38,27656.02,1028.0,0.0128,1776.6895
2019,Del Norte,499117.15,0.0088,85.66,26269.32,440496.21,0.0098,75.6,23184.01,19.0,0.0033,491.8483
2019,El Dorado,3986074.01,0.0143,154.9,32942.76,3162756.81,0.015,122.91,26138.49,121.0,0.0047,634.244
2019,Fresno,30671206.54,0.0347,394.68,26857.45,29793270.71,0.0388,383.38,26088.68,1142.0,0.0147,2075.5482
2019,Glenn,1355070.34,0.0225,259.99,28831.28,1247320.7,0.0246,239.32,26538.74,47.0,0.009,1333.0775
2019,Humboldt,3266063.41,0.0135,124.22,26771.01,2829827.37,0.0147,107.63,23195.31,122.0,0.0046,527.5749
2019,Imperial,14592825.64,0.0549,704.15,26775.83,14933156.72,0.0634,720.57,27400.29,545.0,0.0263,3737.5024
2019,Inyo,652401.39,0.013,160.45,22496.6,565190.94,0.015,139.0,19489.34,29.0,0.0071,792.9169
2019,Kern,28021835.22,0.0365,459.7,28077.99,25061325.61,0.0383,411.13,25111.55,998.0,0.0164,2216.3
2019,Kings,4986391.11,0.0365,403.66,23192.52,4820475.51,0.0405,390.23,22420.82,215.0,0.0174,2142.7184
2019,Lake,3260519.31,0.0172,214.55,27631.52,2824132.34,0.0193,185.83,23933.32,118.0,0.0078,923.9324
2019,Lassen,392784.36,0.0095,83.46,23104.96,398183.49,0.0113,84.61,23422.56,17.0,0.0036,580.9605
2019,Los Angeles,324591037.88,0.035,574.38,29446.71,282991034.57,0.0377,500.77,25672.78,11023.0,0.0195,2593.5546
2019,Madera,4109125.23,0.03,299.83,24314.35,4492768.59,0.0368,327.82,26584.43,169.0,0.0123,1828.5297
2019,Marin,4481909.44,0.0132,150.17,38637.15,3334575.9,0.0135,111.73,28746.34,116.0,0.0039,508.7114
2019,Mariposa,360488.74,0.0093,87.73,25749.2,302987.68,0.0095,73.74,21641.98,14.0,0.0034,337.3083
2019,Mendocino,3812104.25,0.0185,191.4,30016.57,3145317.09,0.0199,157.92,24766.28,127.0,0.0064,884.1693
2019,Merced,13183481.8,0.0389,447.82,29102.61,11164268.13,0.0418,379.23,24645.18,453.0,0.0154,2008.0166
2019,Modoc,,,,,,,,,0.0,,
2019,Mono,,,,,,,,,0.0,,
2019,Monterey,17235680.43,0.0273,319.32,34062.61,12254723.63,0.0274,227.04,24218.82,506.0,0.0094,1257.5541
2019,Napa,3508845.36,0.0185,224.39,31051.73,2717471.05,0.0191,173.78,24048.42,113.0,0.0072,878.941
2019,Nevada,2282261.35,0.0105,97.82,30430.15,1964093.11,0.0114,84.18,26187.91,75.0,0.0032,485.5563
2019,Orange,66784156.96,0.0251,330.2,28262.44,59498928.6,0.0262,294.18,25179.4,2363.0,0.0117,1576.0981
2019,Placer,7322616.98,0.0181,199.16,34217.84,5617456.15,0.0179,152.78,26249.8,214.0,0.0058,802.9537
2019,Plumas,427286.99,0.0077,76.06,23738.17,405965.0,0.0087,72.26,22553.61,18.0,0.0032,457.1022
2019,Riverside,50882906.97,0.0321,411.36,28458.0,46061170.05,0.0343,372.38,25761.28,1788.0,0.0145,2016.2742
2019,Sacramento,54775205.36,0.0473,568.73,35522.18,41904250.01,0.0492,435.09,27175.26,1542.0,0.016,2204.3878
2019,San Benito,3896584.08,0.0452,568.18,40589.42,2834515.38,0.0465,413.32,29526.2,96.0,0.014,2156.0222
2019,San Bernardino,53321344.86,0.0458,629.55,28468.42,48485155.11,0.0505,572.45,25886.36,1873.0,0.0221,3100.1216
2019,San Diego,83327927.76,0.0328,395.36,30567.84,73723193.06,0.0341,349.79,27044.46,2726.0,0.0129,1907.014
2019,San Francisco,23692864.65,0.0281,349.44,34238.24,17451944.38,0.032,257.4,25219.57,692.0,0.0102,1377.3635
2019,San Joaquin,29274269.64,0.0446,544.78,31854.48,24196865.52,0.0479,450.29,26329.56,919.0,0.0171,2226.6079
2019,San Luis Obispo,5988085.32,0.0123,118.36,26495.95,5085535.06,0.0123,100.52,22502.37,226.0,0.0045,635.2532
2019,San Mateo,18137087.85,0.0299,339.29,37550.91,13556128.41,0.0317,253.59,28066.52,483.0,0.009,1364.8795
2019,Santa Barbara,15597562.78,0.0246,266.87,31510.23,13119438.94,0.0254,224.47,26503.92,495.0,0.0085,1187.1439
2019,Santa Clara,62799199.72,0.0418,546.27,40127.28,45642790.76,0.0449,397.04,29164.72,1565.0,0.0136,2013.3352
2019,Santa Cruz,10698803.07,0.0244,265.13,40070.42,7811027.94,0.0249,193.57,29254.79,267.0,0.0066,928.2333
2019,Shasta,6542978.75,0.0142,147.47,28081.45,5360403.29,0.0143,120.82,23006.02,233.0,0.0053,650.1228
2019,Sierra,,,,,,,,,0.0,,
2019,Siskiyou,1167626.75,0.0108,93.52,27154.11,1021067.19,0.0116,81.78,23745.75,43.0,0.0034,474.5695
2019,Solano,21389165.67,0.0497,603.45,36069.42,15891491.85,0.0507,448.34,26798.47,593.0,0.0167,2385.0755
2019,Sonoma,12432272.57,0.0216,256.81,35520.78,9602099.55,0.0224,198.35,27434.57,350.0,0.0072,945.3006
2019,Stanislaus,23046113.7,0.05,592.84,32277.47,20442832.16,0.0539,525.87,28631.42,714.0,0.0184,2514.3541
2019,Sutter,4543557.05,0.0252,292.06,28939.85,4043693.83,0.028,259.93,25756.01,157.0,0.0101,1271.2605
2019,Tehama,2765671.92,0.0195,197.82,27114.43,2425594.17,0.0213,173.49,23780.34,102.0,0.0073,937.9157
2019,Trinity,,,,,,,,,0.0,,
2019,Tulare,19306531.36,0.0388,427.8,24531.81,19402781.36,0.0449,429.93,24654.11,787.0,0.0174,2371.8591
2019,Tuolumne,1664540.54,0.0116,117.93,27742.34,1463794.47,0.0133,103.7,24396.57,60.0,0.0043,550.9033
2019,Ventura,23641381.82,0.0217,281.16,28415.12,20468837.98,0.0228,243.43,24601.97,832.0,0.0099,1276.2886
2019,Yolo,5410961.9,0.0343,363.4,34246.59,4068937.96,0.0346,273.27,25752.77,158.0,0.0106,1435.3257
2019,Yuba,3211950.16,0.0254,302.07,27689.23,2850049.61,0.0283,268.04,24569.39,116.0,0.0109,1283.9274
2019,nan,,,,,,,,,0.0,,
2020,Alameda,55390758.79,0.0432,543.43,38016.99,39593454.04,0.0455,388.45,27174.64,1457.0,0.0143,2024.7626
2020,Alpine,,,,,,,,,0.0,,
2020,Amador,719198.55,0.0081,87.62,24799.95,553696.01,0.0085,67.46,19092.97,29.0,0.0035,494.3957
2020,Butte,7199495.61,0.0157,180.0,25261.39,6590684.87,0.0171,164.78,23125.21,285.0,0.0071,847.1385
2020,Calaveras,1482928.01,0.0126,128.65,32237.57,1216511.22,0.0137,105.54,26445.9,46.0,0.004,570.8337
2020,Colusa,1420969.07,0.0372,431.12,31577.09,1184114.96,0.0409,359.26,26313.67,45.0,0.0137,1804.915
2020,Contra Costa,38680911.9,0.038,481.44,37590.78,27643149.38,0.0383,344.06,26864.09,1029.0,0.0128,1784.3923
2020,Del Norte,649651.28,0.0119,110.22,29529.6,561156.44,0.0131,95.21,25507.11,22.0,0.0037,486.2572
2020,El Dorado,3651478.04,0.0138,142.68,30177.5,2848835.99,0.0143,111.32,23544.1,121.0,0.0047,591.1222
2020,Fresno,30498783.27,0.0348,398.05,26659.78,28262711.17,0.0376,368.87,24705.17,1144.0,0.0149,2045.7974
2020,Glenn,1527411.59,0.0249,290.66,27275.21,1407187.66,0.0276,267.78,25128.35,56.0,0.0107,1550.9039
2020,Humboldt,3444145.36,0.0152,128.91,30479.16,2897759.08,0.0162,108.46,25643.89,113.0,0.0042,544.5767
2020,Imperial,14260965.06,0.051,704.84,24844.89,14637275.55,0.0608,723.44,25500.48,574.0,0.0284,3948.5494
2020,Inyo,822796.37,0.0167,209.63,28372.29,702584.7,0.0188,179.0,24227.06,29.0,0.0074,1012.7389
2020,Kern,26636394.51,0.0353,438.34,28127.13,23504694.77,0.0369,386.81,24820.16,947.0,0.0156,2133.8742
2020,Kings,4489087.97,0.0353,373.38,24530.54,4329118.34,0.0398,360.07,23656.38,183.0,0.0152,1991.4331
2020,Lake,2931922.41,0.0165,192.98,28191.56,2458159.28,0.0187,161.8,23636.15,104.0,0.0068,875.6664
2020,Lassen,487650.14,0.0118,102.97,30478.13,481928.25,0.014,101.76,30120.52,16.0,0.0034,725.0845
2020,Los Angeles,318885518.22,0.035,563.15,29244.82,272913367.89,0.0375,481.96,25028.74,10904.0,0.0193,2557.1428
2020,Madera,3975384.44,0.0295,296.43,23384.61,4282885.44,0.0361,319.36,25193.44,170.0,0.0127,1796.5103
2020,Marin,4214939.53,0.0131,141.92,37972.43,3032982.18,0.0132,102.12,27324.16,111.0,0.0037,498.0471
2020,Mariposa,507170.38,0.0123,122.0,26693.18,426060.1,0.0127,102.49,22424.22,19.0,0.0046,494.3469
2020,Mendocino,3876569.65,0.0194,194.59,28715.33,3127525.67,0.0209,156.99,23166.86,135.0,0.0068,890.774
2020,Merced,13279208.75,0.0393,454.47,30667.92,11079694.14,0.0422,379.19,25588.21,433.0,0.0148,2050.5835
2020,Modoc,,,,,,,,,0.0,,
2020,Mono,,,,,,,,,0.0,,
2020,Monterey,17654786.5,0.0287,325.66,35666.24,12445245.81,0.0288,229.57,25141.91,495.0,0.0091,1292.1493
2020,Napa,3867325.54,0.0222,252.87,31961.37,2891481.26,0.0226,189.06,23896.54,121.0,0.0079,996.9923
2020,Nevada,2051732.89,0.0096,88.05,30172.54,1732849.05,0.0104,74.36,25483.07,68.0,0.0029,438.0311
2020,Orange,66346125.3,0.0258,326.5,28184.42,58094899.9,0.0268,285.89,24679.23,2354.0,0.0116,1571.2064
2020,Placer,7981485.38,0.02,219.04,36612.32,5922083.38,0.0194,162.52,27165.52,218.0,0.006,877.2161
2020,Plumas,409939.18,0.008,72.01,22774.4,396169.05,0.0093,69.59,22009.39,18.0,0.0032,448.9724
2020,Riverside,51498510.6,0.0328,411.8,27957.93,45878859.98,0.0349,366.86,24907.09,1842.0,0.0147,2042.2207
2020,Sacramento,55434473.89,0.0476,587.63,36882.55,41037390.83,0.0487,435.01,27303.65,1503.0,0.0159,2256.9645
2020,San Benito,4165362.87,0.0488,602.11,41653.63,2891926.69,0.0484,418.03,28919.27,100.0,0.0145,2252.8187
2020,San Bernardino,52900611.09,0.0472,628.39,28594.92,47290983.04,0.0513,561.76,25562.69,1850.0,0.022,3142.5211
2020,San Diego,79892146.14,0.0324,379.93,30285.12,69983109.11,0.0338,332.81,26528.85,2638.0,0.0125,1883.327
2020,San Francisco,24215904.47,0.0293,362.47,35559.33,17099749.47,0.033,255.95,25109.76,681.0,0.0102,1409.1875
2020,San Joaquin,30104777.57,0.0476,583.13,33082.17,24033111.97,0.0506,465.52,26410.01,910.0,0.0176,2391.3919
2020,San Luis Obispo,6017596.3,0.0128,119.05,26163.46,5045033.99,0.0128,99.81,21934.93,230.0,0.0046,643.1369
2020,San Mateo,18576995.54,0.0324,354.18,37153.99,13226663.77,0.0333,252.18,26453.33,500.0,0.0095,1458.265
2020,Santa Barbara,16207353.23,0.0259,274.04,32350.01,13170799.53,0.0264,222.7,26289.02,501.0,0.0085,1195.3434
2020,Santa Clara,63215778.78,0.0452,562.73,41344.53,43920880.1,0.0472,390.97,28725.23,1529.0,0.0136,2044.6425
2020,Santa Cruz,10079435.49,0.0238,254.65,39372.79,7202118.77,0.0241,181.96,28133.28,256.0,0.0065,902.8574
2020,Shasta,6803794.43,0.0158,159.57,28829.64,5561243.35,0.0159,130.43,23564.59,236.0,0.0055,691.4724
2020,Sierra,,,,,,,,,0.0,,
2020,Siskiyou,1109999.02,0.0104,87.78,25813.93,957839.45,0.0111,75.75,22275.34,43.0,0.0034,447.6868
2020,Solano,22585647.23,0.0538,654.35,37025.65,15693844.95,0.0531,454.68,25727.61,610.0,0.0177,2509.9374
2020,Sonoma,12452957.69,0.0222,260.17,35681.83,9224048.14,0.0228,192.71,26429.94,349.0,0.0073,960.0334
2020,Stanislaus,22241466.69,0.0503,585.66,33648.21,19133959.64,0.0539,503.83,28946.99,661.0,0.0174,2457.4611
2020,Sutter,4452397.76,0.0256,294.04,28359.22,3796895.04,0.0279,250.75,24184.04,157.0,0.0104,1268.4586
2020,Tehama,2861459.64,0.0209,213.35,29806.87,2484168.5,0.0229,185.22,25876.76,96.0,0.0072,999.7018
2020,Trinity,278633.81,0.0104,84.69,25330.35,226143.7,0.0108,68.74,20558.52,11.0,0.0033,340.1216
2020,Tulare,17930162.37,0.0374,407.58,23843.3,17994776.11,0.0433,409.05,23929.22,752.0,0.0171,2286.0065
2020,Tuolumne,1821264.46,0.0125,128.23,29375.23,1566533.78,0.0141,110.3,25266.67,62.0,0.0044,599.7325
2020,Ventura,24387312.33,0.023,288.56,30408.12,20532565.61,0.0238,242.95,25601.7,802.0,0.0095,1329.8625
2020,Yolo,6335836.14,0.0401,433.16,35795.68,4593736.95,0.0395,314.06,25953.32,177.0,0.0121,1658.3031
2020,Yuba,3024187.1,0.0247,296.31,27001.67,2587728.17,0.0272,253.55,23104.72,112.0,0.011,1284.0486
2020,nan,,,,,,,,,0.0,,
2021,Alameda,47786545.76,0.0346,488.18,36872.33,33354991.42,0.0354,340.75,25736.88,1296.0,0.0132,1798.0549
2021,Alpine,,,,,,,,,0.0,,
2021,Amador,829942.36,0.0087,102.4,28618.7,621947.5,0.0089,76.74,21446.47,29.0,0.0036,555.583
2021,Butte,6756136.09,0.0141,175.27,27463.97,6164665.01,0.0154,159.93,25059.61,246.0,0.0064,814.222
2021,Calaveras,1226693.84,0.01,106.32,28527.76,966778.04,0.0105,83.79,22483.21,43.0,0.0037,527.9945
2021,Colusa,1533013.95,0.0372,453.55,33326.39,1217085.24,0.0386,360.08,26458.37,46.0,0.0136,1811.5385
2021,Contra Costa,34049717.02,0.0307,428.55,37091.2,23766125.79,0.0301,299.12,25889.03,918.0,0.0116,1561.3004
2021,Del Norte,830872.89,0.0146,139.46,27695.76,696350.56,0.0157,116.88,23211.69,30.0,0.005,559.9194
2021,El Dorado,3033363.45,0.0109,119.88,30333.63,2324737.71,0.0111,91.87,23247.38,100.0,0.004,488.2232
2021,Fresno,26053667.11,0.0283,349.54,25443.03,24591262.31,0.0313,329.92,24014.9,1024.0,0.0137,1795.0576
2021,Glenn,1804901.34,0.0261,343.73,31118.99,1653664.59,0.0292,314.92,28511.46,58.0,0.011,1620.0724
2021,Humboldt,3870674.14,0.0155,143.02,29323.29,3194368.8,0.0162,118.03,24199.76,132.0,0.0049,602.0766
2021,Imperial,12980924.87,0.0462,671.4,25654.0,13184299.86,0.0539,681.92,26055.93,506.0,0.0262,3581.0489
2021,Inyo,726182.3,0.0151,187.16,27930.09,614395.68,0.0167,158.35,23630.6,26.0,0.0067,902.3196
2021,Kern,23934425.39,0.0303,403.58,28801.96,21231897.8,0.0319,358.01,25549.82,831.0,0.014,1932.5689
2021,Kings,3797124.09,0.0278,328.73,24981.08,3582685.84,0.0309,310.16,23570.3,152.0,0.0132,1628.7767
2021,Lake,2973965.94,0.0155,207.88,33044.07,2416744.51,0.017,168.93,26852.72,90.0,0.0063,941.8426
2021,Lassen,464135.42,0.0099,97.43,23206.77,449104.09,0.0115,94.27,22455.2,20.0,0.0042,638.1192
2021,Los Angeles,278439678.81,0.0294,502.75,29098.1,234905132.12,0.0312,424.15,24548.56,9569.0,0.0173,2282.7
2021,Madera,3174965.46,0.0231,247.0,22678.32,3468733.52,0.0289,269.86,24776.67,140.0,0.0109,1485.1408
2021,Marin,3256121.71,0.009,112.27,37001.38,2251678.52,0.0087,77.64,25587.26,88.0,0.003,405.3719
2021,Mariposa,594890.38,0.0126,141.74,31310.02,484736.85,0.0129,115.5,25512.47,19.0,0.0045,531.0936
2021,Mendocino,4051150.98,0.0179,206.71,31649.62,3214155.95,0.0193,164.0,25110.59,128.0,0.0065,919.0223
2021,Merced,12086330.13,0.0344,426.31,29550.93,10026109.59,0.0366,353.64,24513.72,409.0,0.0144,1937.0393
2021,Modoc,,,,,,,,,0.0,,
2021,Mono,,,,,,,,,0.0,,
2021,Monterey,17049088.84,0.0248,312.19,36902.79,11826452.41,0.0246,216.55,25598.38,462.0,0.0085,1176.6278
2021,Napa,3784723.33,0.019,254.3,31804.4,2800973.48,0.0193,188.2,23537.59,119.0,0.008,965.0608
2021,Nevada,2033970.22,0.0088,88.92,31291.85,1682192.45,0.0095,73.54,25879.88,65.0,0.0028,405.2199
2021,Orange,62536067.74,0.0223,308.42,28464.3,54148489.91,0.0229,267.06,24646.56,2197.0,0.0108,1458.2067
2021,Placer,6827845.91,0.0153,189.38,33969.38,4966142.4,0.0147,137.74,24707.18,201.0,0.0056,725.9389
2021,Plumas,489003.53,0.0082,85.07,27166.86,458990.4,0.0095,79.85,25499.47,18.0,0.0031,578.81
2021,Riverside,45658912.67,0.0274,370.04,27908.87,40378872.59,0.0292,327.25,24681.46,1636.0,0.0133,1817.9431
2021,Sacramento,47759398.12,0.0404,528.54,37487.75,34595144.46,0.0403,382.85,27154.74,1274.0,0.0141,1977.2579
2021,San Benito,3389146.99,0.0333,491.04,41331.06,2302597.82,0.0331,333.61,28080.46,82.0,0.0119,1886.2649
2021,San Bernardino,46045716.93,0.0405,565.63,28266.25,40851324.44,0.044,501.82,25077.55,1629.0,0.02,2836.5722
2021,San Diego,70481976.23,0.0265,339.22,30697.72,60384722.67,0.0274,290.62,26299.97,2296.0,0.0111,1639.2509
2021,San Francisco,22860199.63,0.0242,350.44,35663.34,15511621.59,0.0265,237.79,24199.1,641.0,0.0098,1328.4124
2021,San Joaquin,25730057.01,0.0413,526.68,33114.62,19849967.23,0.0426,406.32,25546.93,777.0,0.0159,2109.3485
2021,San Luis Obispo,5728201.81,0.0111,113.39,27147.88,4731927.33,0.0111,93.67,22426.2,211.0,0.0042,569.3501
2021,San Mateo,17219054.36,0.0268,337.29,37110.03,11728437.23,0.0265,229.74,25276.8,464.0,0.0091,1411.8039
2021,Santa Barbara,15376778.74,0.022,261.3,31835.98,12299618.01,0.0224,209.01,25465.05,483.0,0.0082,1125.5098
2021,Santa Clara,53019588.57,0.035,483.84,39361.24,36040135.04,0.0352,328.89,26755.85,1347.0,0.0123,1827.7895
2021,Santa Cruz,9558446.48,0.0204,245.06,38081.46,6438425.37,0.0195,165.07,25651.1,251.0,0.0064,866.5812
2021,Shasta,6339550.08,0.0141,153.62,29486.28,5174474.87,0.0143,125.39,24067.32,215.0,0.0052,675.3417
2021,Sierra,,,,,,,,,0.0,,
2021,Siskiyou,1330474.71,0.0113,104.63,27152.55,1159410.46,0.0125,91.18,23661.44,49.0,0.0039,546.6342
2021,Solano,18377789.7,0.0423,553.58,36755.58,12841610.51,0.0417,386.82,25683.22,500.0,0.0151,2175.9443
